Data,Fruta,Preco,Dolar,Producao,ProducaoPerdida,Inflacao,TemperaturaMedia,Chuva,Precipitacao,Umidade,Rupia,Defensivos
2014-01-18,Chikkadikai cleaned,40,2.382,99.2,0,1.334248327,18.81,19.2,1,12,62.33,487.6
2014-01-20,Chikkadikai cleaned,28,2.382,146.6,0,1.334248327,18.81,19.2,1,12,62.33,455.1
2014-01-21,Chikkadikai cleaned,26,2.382,152.8,0,1.334248327,18.81,19.2,1,12,62.33,214.8
2014-01-22,Chikkadikai cleaned,26,2.382,158.5,0,1.334248327,18.81,19.2,1,12,62.33,570
2014-01-23,Chikkadikai cleaned,26,2.382,156.8,0,1.334248327,18.81,19.2,1,12,62.33,246.8
2014-01-24,Chikkadikai cleaned,26,2.382,160.3,0,1.334248327,18.81,19.2,1,12,62.33,654.2
2014-01-25,Chikkadikai cleaned,26,2.382,166.8,0,1.334248327,18.81,19.2,1,12,62.33,31.7
2014-01-27,Chikkadikai cleaned,29,2.382,148.1,0,1.334248327,18.81,19.2,1,12,62.33,7.3
2014-01-28,Chikkadikai cleaned,29,2.382,146.6,0,1.334248327,18.81,19.2,1,12,62.33,252.9
2014-01-29,Chikkadikai cleaned,29,2.382,149.8,0,1.334248327,18.81,19.2,1,12,62.33,416.6
2014-01-30,Chikkadikai cleaned,32,2.382,135.4,0,1.334248327,18.81,19.2,1,12,62.33,673.7
2014-01-31,Chikkadikai cleaned,31,2.382,133.7,0,1.334248327,18.81,19.2,1,12,62.33,116.1
2014-02-01,Chikkadikai cleaned,31,2.384,155.4,0,1.34345464,20.35,27.4,1,20,62.33,460.2
2014-02-03,Chikkadikai cleaned,34,2.384,138.7,0,1.34345464,20.35,27.4,1,20,62.33,314
2014-02-04,Chikkadikai cleaned,36,2.384,128.4,0,1.34345464,20.35,27.4,1,20,62.33,493.1
2014-02-05,Chikkadikai cleaned,36,2.384,133.3,0,1.34345464,20.35,27.4,1,20,62.33,370
2014-02-06,Chikkadikai cleaned,36,2.384,131.5,0,1.34345464,20.35,27.4,1,20,62.33,748.1
2014-02-07,Chikkadikai cleaned,36,2.384,135.3,0,1.34345464,20.35,27.4,1,20,62.33,654.7
2014-02-08,Chikkadikai cleaned,36,2.384,130.1,0,1.34345464,20.35,27.4,1,20,62.33,680.6
2014-02-10,Chikkadikai cleaned,39,2.384,118.8,0,1.34345464,20.35,27.4,1,20,62.33,744.5
2014-02-11,Chikkadikai cleaned,43,2.384,110.1,0,1.34345464,20.35,27.4,1,20,62.33,102
2014-02-12,Chikkadikai cleaned,43,2.384,113.1,0,1.34345464,20.35,27.4,1,20,62.33,578
2014-02-13,Chikkadikai cleaned,43,2.384,106.5,0,1.34345464,20.35,27.4,1,20,62.33,428.9
2014-02-14,Chikkadikai cleaned,44,2.384,113.7,0,1.34345464,20.35,27.4,1,20,62.33,338
2014-02-15,Chikkadikai cleaned,42,2.384,111,0,1.34345464,20.35,27.4,1,20,62.33,741.1
2014-02-17,Chikkadikai cleaned,42,2.384,118.6,0,1.34345464,20.35,27.4,1,20,62.33,327.4
2014-02-18,Chikkadikai cleaned,42,2.384,117.6,0,1.34345464,20.35,27.4,1,20,62.33,199.6
2014-02-19,Chikkadikai cleaned,42,2.384,113.3,0,1.34345464,20.35,27.4,1,20,62.33,130
2014-02-20,Chikkadikai cleaned,44,2.384,108.9,0,1.34345464,20.35,27.4,1,20,62.33,616
2014-02-21,Chikkadikai cleaned,44,2.384,106.2,0,1.34345464,20.35,27.4,1,20,62.33,442.1
2014-02-22,Chikkadikai cleaned,44,2.384,105,0,1.34345464,20.35,27.4,1,20,62.33,188.2
2014-02-24,Chikkadikai cleaned,44,2.384,103.6,0,1.34345464,20.35,27.4,1,20,62.33,254.3
2014-02-25,Chikkadikai cleaned,42,2.384,108.8,0,1.34345464,20.35,27.4,1,20,62.33,22.8
2014-02-26,Chikkadikai cleaned,42,2.384,115.6,0,1.34345464,20.35,27.4,1,20,62.33,721.9
2014-02-27,Chikkadikai cleaned,42,2.384,119.7,0,1.34345464,20.35,27.4,1,20,62.33,588
2014-02-28,Chikkadikai cleaned,42,2.384,111.6,0,1.34345464,20.35,27.4,1,20,62.33,484.4
2014-03-01,Chikkadikai cleaned,42,2.326,121.1,0,1.355814423,23.34,36.1,1,55,62.33,236.5
2014-03-03,Chikkadikai cleaned,42,2.326,128.4,0,1.355814423,23.34,36.1,1,55,62.33,379.6
2014-03-04,Chikkadikai cleaned,42,2.326,119.3,0,1.355814423,23.34,36.1,1,55,62.33,634.8
2014-03-05,Chikkadikai cleaned,42,2.326,128.9,0,1.355814423,23.34,36.1,1,55,62.33,31.7
2014-03-06,Chikkadikai cleaned,44,2.326,114.7,0,1.355814423,23.34,36.1,1,55,62.33,496.7
2014-03-07,Chikkadikai cleaned,38,2.326,141.6,24.1,1.355814423,23.34,36.1,1,55,62.33,362.5
2014-03-08,Chikkadikai cleaned,38,2.326,136.6,13.3,1.355814423,23.34,36.1,1,55,62.33,360.5
2014-03-10,Chikkadikai cleaned,42,2.326,123.5,0,1.355814423,23.34,36.1,1,55,62.33,197.6
2014-03-11,Chikkadikai cleaned,46,2.326,114.1,0,1.355814423,23.34,36.1,1,55,62.33,657.9
2014-03-12,Chikkadikai cleaned,44,2.326,119,0,1.355814423,23.34,36.1,1,55,62.33,258.9
2014-03-13,Chikkadikai cleaned,42,2.326,121.7,0,1.355814423,23.34,36.1,1,55,62.33,170.5
2014-03-14,Chikkadikai cleaned,42,2.326,121.1,0,1.355814423,23.34,36.1,1,55,62.33,667.8
2014-03-15,Chikkadikai cleaned,42,2.326,119.8,0,1.355814423,23.34,36.1,1,55,62.33,259.2
2014-03-17,Chikkadikai cleaned,44,2.326,112.9,0,1.355814423,23.34,36.1,1,55,62.33,517.4
2014-03-18,Chikkadikai cleaned,44,2.326,117.7,0,1.355814423,23.34,36.1,1,55,62.33,230.1
2014-03-19,Chikkadikai cleaned,51,2.326,103.7,0,1.355814423,23.34,36.1,1,55,62.33,459.4
2014-03-20,Chikkadikai cleaned,48,2.326,104.4,0,1.355814423,23.34,36.1,1,55,62.33,577.3
2014-03-21,Chikkadikai cleaned,46,2.326,115.1,0,1.355814423,23.34,36.1,1,55,62.33,198.6
2014-03-22,Chikkadikai cleaned,44,2.326,119.5,0,1.355814423,23.34,36.1,1,55,62.33,411.4
2014-03-24,Chikkadikai cleaned,45,2.326,116.9,0,1.355814423,23.34,36.1,1,55,62.33,453.4
2014-03-25,Chikkadikai cleaned,45,2.326,109.2,0,1.355814423,23.34,36.1,1,55,62.33,572.4
2014-03-26,Chikkadikai cleaned,44,2.326,120.7,0,1.355814423,23.34,36.1,1,55,62.33,43.5
2014-03-27,Chikkadikai cleaned,44,2.326,119.5,0,1.355814423,23.34,36.1,1,55,62.33,727.6
2014-03-28,Chikkadikai cleaned,44,2.326,117.1,0,1.355814423,23.34,36.1,1,55,62.33,89.2
2014-03-29,Chikkadikai cleaned,44,2.326,119.9,0,1.355814423,23.34,36.1,1,55,62.33,493.8
2014-03-30,Chikkadikai cleaned,44,2.326,114.1,0,1.355814423,23.34,36.1,1,55,62.33,575.1
2014-04-01,Chikkadikai cleaned,44,2.233,132.6,0,1.364898379,26.91,22.2,2,89,62.33,524.8
2014-04-02,Chikkadikai cleaned,44,2.233,135,0,1.364898379,26.91,22.2,2,89,62.33,667.3
2014-04-03,Chikkadikai cleaned,40,2.233,144.6,0,1.364898379,26.91,22.2,2,89,62.33,290.2
2014-04-04,Chikkadikai cleaned,38,2.233,157.1,39.2,1.364898379,26.91,22.2,2,89,62.33,206.1
2014-04-05,Chikkadikai cleaned,38,2.233,161.7,39,1.364898379,26.91,22.2,2,89,62.33,360.4
2014-04-07,Chikkadikai cleaned,38,2.233,153.9,37.5,1.364898379,26.91,22.2,2,89,62.33,183.7
2014-04-08,Chikkadikai cleaned,38,2.233,162.9,39.7,1.364898379,26.91,22.2,2,89,62.33,638.9
2014-04-09,Chikkadikai cleaned,40,2.233,150.4,31.3,1.364898379,26.91,22.2,2,89,62.33,679.7
2014-04-10,Chikkadikai cleaned,40,2.233,151.2,37.9,1.364898379,26.91,22.2,2,89,62.33,603.3
2014-04-11,Chikkadikai cleaned,40,2.233,150.5,37.6,1.364898379,26.91,22.2,2,89,62.33,357.2
2014-04-12,Chikkadikai cleaned,40,2.233,140.8,33.6,1.364898379,26.91,22.2,2,89,62.33,105.5
2014-04-14,Chikkadikai cleaned,40,2.233,142.1,29.8,1.364898379,26.91,22.2,2,89,62.33,225.7
2014-04-15,Chikkadikai cleaned,40,2.233,150.4,31.4,1.364898379,26.91,22.2,2,89,62.33,112.7
2014-04-16,Chikkadikai cleaned,62,2.233,99.7,16.7,1.364898379,26.91,22.2,2,89,62.33,208.6
2014-04-17,Chikkadikai cleaned,62,2.233,99.6,15.8,1.364898379,26.91,22.2,2,89,62.33,668.6
2014-04-18,Chikkadikai cleaned,62,2.233,93.6,0,1.364898379,26.91,22.2,2,89,62.33,485.1
2014-04-19,Chikkadikai cleaned,62,2.233,93,0,1.364898379,26.91,22.2,2,89,62.33,526.2
2014-04-21,Chikkadikai cleaned,60,2.233,102.6,0,1.364898379,26.91,22.2,2,89,62.33,297.9
2014-04-22,Chikkadikai cleaned,62,2.233,98.4,0,1.364898379,26.91,22.2,2,89,62.33,32.6
2014-04-23,Chikkadikai cleaned,62,2.233,93.2,0,1.364898379,26.91,22.2,2,89,62.33,681.4
2014-04-24,Chikkadikai cleaned,62,2.233,95,0,1.364898379,26.91,22.2,2,89,62.33,575.7
2014-04-25,Chikkadikai cleaned,60,2.233,102.2,0,1.364898379,26.91,22.2,2,89,62.33,361.8
2014-04-26,Chikkadikai cleaned,60,2.233,98.3,0,1.364898379,26.91,22.2,2,89,62.33,408
2014-04-28,Chikkadikai cleaned,58,2.233,105.1,0,1.364898379,26.91,22.2,2,89,62.33,502.4
2014-04-29,Chikkadikai cleaned,58,2.233,105.1,0,1.364898379,26.91,22.2,2,89,62.33,451.2
2014-04-30,Chikkadikai cleaned,47,2.233,124.6,0,1.364898379,26.91,22.2,2,89,62.33,548.5
2014-05-01,Chikkadikai cleaned,47,2.221,121.5,0,1.371176912,28.45,72.9,5,98,62.33,463
2014-05-02,Chikkadikai cleaned,47,2.221,125.5,0,1.371176912,28.45,72.9,5,98,62.33,94.3
2014-05-03,Chikkadikai cleaned,47,2.221,117.8,0,1.371176912,28.45,72.9,5,98,62.33,410.5
2014-05-05,Chikkadikai cleaned,50,2.221,109.9,0,1.371176912,28.45,72.9,5,98,62.33,121.3
2014-05-06,Chikkadikai cleaned,50,2.221,111.3,0,1.371176912,28.45,72.9,5,98,62.33,392.6
2014-05-07,Chikkadikai cleaned,50,2.221,108.8,0,1.371176912,28.45,72.9,5,98,62.33,427.3
2014-05-08,Chikkadikai cleaned,50,2.221,115.1,0,1.371176912,28.45,72.9,5,98,62.33,94.4
2014-05-09,Chikkadikai cleaned,42,2.221,131.8,0,1.371176912,28.45,72.9,5,98,62.33,562
2014-05-10,Chikkadikai cleaned,44,2.221,130.3,0,1.371176912,28.45,72.9,5,98,62.33,8.1
2014-05-12,Chikkadikai cleaned,50,2.221,109.1,0,1.371176912,28.45,72.9,5,98,62.33,144.9
2014-05-13,Chikkadikai cleaned,50,2.221,118.2,0,1.371176912,28.45,72.9,5,98,62.33,497.3
2014-05-14,Chikkadikai cleaned,50,2.221,111,0,1.371176912,28.45,72.9,5,98,62.33,68.7
2014-05-15,Chikkadikai cleaned,52,2.221,112.9,0,1.371176912,28.45,72.9,5,98,62.33,83.8
2014-05-16,Chikkadikai cleaned,52,2.221,112,0,1.371176912,28.45,72.9,5,98,62.33,96
2014-05-17,Chikkadikai cleaned,51,2.221,108.3,0,1.371176912,28.45,72.9,5,98,62.33,22.7
2014-05-19,Chikkadikai cleaned,48,2.221,119.4,0,1.371176912,28.45,72.9,5,98,62.33,231.8
2014-05-20,Chikkadikai cleaned,48,2.221,122.4,0,1.371176912,28.45,72.9,5,98,62.33,605
2014-05-21,Chikkadikai cleaned,48,2.221,122.6,0,1.371176912,28.45,72.9,5,98,62.33,593
2014-05-22,Chikkadikai cleaned,49,2.221,110.5,0,1.371176912,28.45,72.9,5,98,62.33,515.5
2014-05-23,Chikkadikai cleaned,49,2.221,116.8,0,1.371176912,28.45,72.9,5,98,62.33,455.8
2014-05-24,Chikkadikai cleaned,48,2.221,117.8,0,1.371176912,28.45,72.9,5,98,62.33,604.1
2014-05-26,Chikkadikai cleaned,48,2.221,117.1,0,1.371176912,28.45,72.9,5,98,62.33,233.4
2014-05-27,Chikkadikai cleaned,46,2.221,128.8,0,1.371176912,28.45,72.9,5,98,62.33,46.2
2014-05-28,Chikkadikai cleaned,44,2.221,122.6,0,1.371176912,28.45,72.9,5,98,62.33,734.6
2014-05-29,Chikkadikai cleaned,44,2.221,128.8,0,1.371176912,28.45,72.9,5,98,62.33,696.1
2014-05-30,Chikkadikai cleaned,40,2.221,144.5,0,1.371176912,28.45,72.9,5,98,62.33,349.1
2014-05-31,Chikkadikai cleaned,40,2.221,146.3,0,1.371176912,28.45,72.9,5,98,62.33,665.9
2014-06-02,Chikkadikai cleaned,44,2.236,151.9,0,1.37666162,29.42,95.4,53,100,62.33,84.1
2014-06-03,Chikkadikai cleaned,43,2.236,152.5,0,1.37666162,29.42,95.4,53,100,62.33,236.7
2014-06-04,Chikkadikai cleaned,44,2.236,150.8,0,1.37666162,29.42,95.4,53,100,62.33,611.9
2014-06-05,Chikkadikai cleaned,44,2.236,151.2,34,1.37666162,29.42,95.4,53,100,62.33,415.3
2014-06-06,Chikkadikai cleaned,47,2.236,144,32.6,1.37666162,29.42,95.4,53,100,62.33,555.8
2014-06-07,Chikkadikai cleaned,48,2.236,142.9,33.6,1.37666162,29.42,95.4,53,100,62.33,686.6
2014-06-09,Chikkadikai cleaned,48,2.236,141.8,32.4,1.37666162,29.42,95.4,53,100,62.33,84
2014-06-10,Chikkadikai cleaned,58,2.236,117.6,17.3,1.37666162,29.42,95.4,53,100,62.33,340.6
2014-06-11,Chikkadikai cleaned,58,2.236,115.1,20.5,1.37666162,29.42,95.4,53,100,62.33,234.8
2014-06-12,Chikkadikai cleaned,60,2.236,117.1,0,1.37666162,29.42,95.4,53,100,62.33,534
2014-06-13,Chikkadikai cleaned,60,2.236,117.4,0,1.37666162,29.42,95.4,53,100,62.33,17.9
2014-06-14,Chikkadikai cleaned,60,2.236,109.5,0,1.37666162,29.42,95.4,53,100,62.33,26.5
2014-06-16,Chikkadikai cleaned,63,2.236,110.1,0,1.37666162,29.42,95.4,53,100,62.33,337.3
2014-06-17,Chikkadikai cleaned,71,2.236,97.1,0,1.37666162,29.42,95.4,53,100,62.33,496
2014-06-18,Chikkadikai cleaned,71,2.236,97.3,0,1.37666162,29.42,95.4,53,100,62.33,287.3
2014-06-19,Chikkadikai cleaned,71,2.236,91.7,0,1.37666162,29.42,95.4,53,100,62.33,544.3
2014-06-20,Chikkadikai cleaned,71,2.236,95.2,0,1.37666162,29.42,95.4,53,100,62.33,1.1
2014-06-21,Chikkadikai cleaned,66,2.236,108,0,1.37666162,29.42,95.4,53,100,62.33,499.5
2014-06-23,Chikkadikai cleaned,68,2.236,102.9,0,1.37666162,29.42,95.4,53,100,62.33,407.5
2014-07-05,Chikkadikai cleaned,42,2.225,151.6,0,1.376799286,28.07,261.2,76,100,62.33,536.8
2014-07-07,Chikkadikai cleaned,54,2.225,119.6,0,1.376799286,28.07,261.2,76,100,62.33,415.4
2014-07-08,Chikkadikai cleaned,54,2.225,125,0,1.376799286,28.07,261.2,76,100,62.33,236.4
2014-07-09,Chikkadikai cleaned,48,2.225,137.7,0,1.376799286,28.07,261.2,76,100,62.33,519.8
2014-07-10,Chikkadikai cleaned,50,2.225,135.5,0,1.376799286,28.07,261.2,76,100,62.33,51.3
2014-07-11,Chikkadikai cleaned,48,2.225,129.1,20.6,1.376799286,28.07,261.2,76,100,62.33,293.6
2014-07-12,Chikkadikai cleaned,51,2.225,122.9,0,1.376799286,28.07,261.2,76,100,62.33,118.4
2014-07-14,Chikkadikai cleaned,51,2.225,128.4,0,1.376799286,28.07,261.2,76,100,62.33,611.6
2014-07-15,Chikkadikai cleaned,51,2.225,131.1,0,1.376799286,28.07,261.2,76,100,62.33,239.7
2014-07-16,Chikkadikai cleaned,51,2.225,121.1,15.6,1.376799286,28.07,261.2,76,100,62.33,585.5
2014-07-17,Chikkadikai cleaned,54,2.225,115.9,15.9,1.376799286,28.07,261.2,76,100,62.33,418.8
2014-07-18,Chikkadikai cleaned,54,2.225,118,0,1.376799286,28.07,261.2,76,100,62.33,443.2
2014-07-19,Chikkadikai cleaned,54,2.225,116.2,0,1.376799286,28.07,261.2,76,100,62.33,623.9
2014-07-21,Chikkadikai cleaned,58,2.225,116.3,38.3,1.376799286,28.07,261.2,76,100,62.33,645.6
2014-07-22,Chikkadikai cleaned,58,2.225,116.6,31.3,1.376799286,28.07,261.2,76,100,62.33,665.3
2014-07-23,Chikkadikai cleaned,63,2.225,99.9,22.3,1.376799286,28.07,261.2,76,100,62.33,85.8
2014-07-24,Chikkadikai cleaned,60,2.225,104.4,15.1,1.376799286,28.07,261.2,76,100,62.33,2.8
2014-07-25,Chikkadikai cleaned,58,2.225,108.3,12.9,1.376799286,28.07,261.2,76,100,62.33,539.4
2014-07-26,Chikkadikai cleaned,58,2.225,116.1,22.5,1.376799286,28.07,261.2,76,100,62.33,614.4
2014-07-28,Chikkadikai cleaned,62,2.225,102.7,12.2,1.376799286,28.07,261.2,76,100,62.33,628
2014-07-29,Chikkadikai cleaned,62,2.225,103.7,12.6,1.376799286,28.07,261.2,76,100,62.33,94.9
2014-07-30,Chikkadikai cleaned,58,2.225,108.6,13.2,1.376799286,28.07,261.2,76,100,62.33,287.2
2014-07-31,Chikkadikai cleaned,58,2.225,107.9,0,1.376799286,28.07,261.2,76,100,62.33,297
2014-08-01,Chikkadikai cleaned,60,2.268,90.8,0,1.380241284,27.42,237.5,68,100,62.33,648.9
2014-08-02,Chikkadikai cleaned,58,2.268,90.4,0,1.380241284,27.42,237.5,68,100,62.33,335.4
2014-08-04,Chikkadikai cleaned,56,2.268,94.1,0,1.380241284,27.42,237.5,68,100,62.33,342.6
2014-08-05,Chikkadikai cleaned,52,2.268,108.9,0,1.380241284,27.42,237.5,68,100,62.33,149.5
2014-08-06,Chikkadikai cleaned,51,2.268,102.1,0,1.380241284,27.42,237.5,68,100,62.33,347.3
2014-08-07,Chikkadikai cleaned,54,2.268,100.6,0,1.380241284,27.42,237.5,68,100,62.33,279.5
2014-08-08,Chikkadikai cleaned,51,2.268,102.1,0,1.380241284,27.42,237.5,68,100,62.33,312.1
2014-08-09,Chikkadikai cleaned,51,2.268,107.7,0,1.380241284,27.42,237.5,68,100,62.33,504.4
2014-08-11,Chikkadikai cleaned,51,2.268,105.4,0,1.380241284,27.42,237.5,68,100,62.33,367.3
2014-08-12,Chikkadikai cleaned,50,2.268,103,0,1.380241284,27.42,237.5,68,100,62.33,648.4
2014-08-13,Chikkadikai cleaned,50,2.268,106.1,0,1.380241284,27.42,237.5,68,100,62.33,395.9
2014-08-14,Chikkadikai cleaned,42,2.268,133.5,0,1.380241284,27.42,237.5,68,100,62.33,482.4
2014-08-15,Chikkadikai cleaned,40,2.268,140.1,0,1.380241284,27.42,237.5,68,100,62.33,705.3
2014-08-16,Chikkadikai cleaned,40,2.268,131,0,1.380241284,27.42,237.5,68,100,62.33,244.8
2014-08-18,Chikkadikai cleaned,40,2.268,134.5,0,1.380241284,27.42,237.5,68,100,62.33,671.6
2014-08-19,Chikkadikai cleaned,40,2.268,136.7,0,1.380241284,27.42,237.5,68,100,62.33,143.2
2014-08-20,Chikkadikai cleaned,43,2.268,123,0,1.380241284,27.42,237.5,68,100,62.33,95.4
2014-08-21,Chikkadikai cleaned,40,2.268,136.7,0,1.380241284,27.42,237.5,68,100,62.33,119.6
2014-08-22,Chikkadikai cleaned,39,2.268,144.8,0,1.380241284,27.42,237.5,68,100,62.33,422.8
2014-08-23,Chikkadikai cleaned,39,2.268,133.3,0,1.380241284,27.42,237.5,68,100,62.33,87.2
2014-08-25,Chikkadikai cleaned,39,2.268,137.2,0,1.380241284,27.42,237.5,68,100,62.33,704.9
2014-08-26,Chikkadikai cleaned,39,2.268,131.9,0,1.380241284,27.42,237.5,68,100,62.33,31.4
2014-08-27,Chikkadikai cleaned,40,2.268,129.7,0,1.380241284,27.42,237.5,68,100,62.33,423.8
2014-08-28,Chikkadikai cleaned,40,2.268,135.6,20.7,1.380241284,27.42,237.5,68,100,62.33,628.1
2014-08-29,Chikkadikai cleaned,40,2.268,139.4,20.8,1.380241284,27.42,237.5,68,100,62.33,202.8
2014-08-30,Chikkadikai cleaned,40,2.268,139.8,26.5,1.380241284,27.42,237.5,68,100,62.33,254.3
2014-09-01,Chikkadikai cleaned,48,2.333,131.6,24.9,1.388108659,26.61,188,54,100,62.33,566.7
2014-09-02,Chikkadikai cleaned,48,2.333,123.4,0,1.388108659,26.61,188,54,100,62.33,584.5
2014-09-03,Chikkadikai cleaned,50,2.333,117.6,0,1.388108659,26.61,188,54,100,62.33,529.9
2014-09-04,Chikkadikai cleaned,52,2.333,119.1,0,1.388108659,26.61,188,54,100,62.33,201.8
2014-09-05,Chikkadikai cleaned,52,2.333,121.8,0,1.388108659,26.61,188,54,100,62.33,694.5
2014-09-06,Chikkadikai cleaned,53,2.333,114.1,0,1.388108659,26.61,188,54,100,62.33,261.9
2014-09-08,Chikkadikai cleaned,53,2.333,121,0,1.388108659,26.61,188,54,100,62.33,55.7
2014-09-09,Chikkadikai cleaned,60,2.333,100.3,0,1.388108659,26.61,188,54,100,62.33,704.5
2014-09-10,Chikkadikai cleaned,60,2.333,102.7,0,1.388108659,26.61,188,54,100,62.33,241.1
2014-09-11,Chikkadikai cleaned,62,2.333,101.3,0,1.388108659,26.61,188,54,100,62.33,432
2014-09-12,Chikkadikai cleaned,62,2.333,97.6,0,1.388108659,26.61,188,54,100,62.33,322.9
2014-09-15,Chikkadikai cleaned,56,2.333,104.9,0,1.388108659,26.61,188,54,100,62.33,426.7
2014-09-16,Chikkadikai cleaned,56,2.333,112.5,0,1.388108659,26.61,188,54,100,62.33,666.8
2014-09-17,Chikkadikai cleaned,56,2.333,105.4,0,1.388108659,26.61,188,54,100,62.33,701.1
2014-09-18,Chikkadikai cleaned,56,2.333,113.1,0,1.388108659,26.61,188,54,100,62.33,558
2014-09-19,Chikkadikai cleaned,51,2.333,126.5,0,1.388108659,26.61,188,54,100,62.33,271.3
2014-09-20,Chikkadikai cleaned,51,2.333,120.8,0,1.388108659,26.61,188,54,100,62.33,45.4
2014-09-22,Chikkadikai cleaned,50,2.333,123.6,0,1.388108659,26.61,188,54,100,62.33,51.7
2014-09-23,Chikkadikai cleaned,50,2.333,122.7,0,1.388108659,26.61,188,54,100,62.33,431
2014-09-25,Chikkadikai cleaned,48,2.333,124.9,0,1.388108659,26.61,188,54,100,62.33,177.6
2014-09-26,Chikkadikai cleaned,48,2.333,130,0,1.388108659,26.61,188,54,100,62.33,30.9
2014-09-27,Chikkadikai cleaned,39,2.333,154.6,0,1.388108659,26.61,188,54,100,62.33,103.8
2014-09-29,Chikkadikai cleaned,43,2.333,146.9,0,1.388108659,26.61,188,54,100,62.33,82.4
2014-09-30,Chikkadikai cleaned,43,2.333,137.5,0,1.388108659,26.61,188,54,100,62.33,251.7
2014-10-01,Chikkadikai cleaned,39,2.448,168.7,0,1.393938716,25.38,60.2,22,85,62.33,356.5
2014-10-02,Chikkadikai cleaned,39,2.448,172,0,1.393938716,25.38,60.2,22,85,62.33,418.4
2014-10-03,Chikkadikai cleaned,39,2.448,163.7,18.8,1.393938716,25.38,60.2,22,85,62.33,532
2014-10-06,Chikkadikai cleaned,48,2.448,135.2,15.6,1.393938716,25.38,60.2,22,85,62.33,665
2014-10-07,Chikkadikai cleaned,48,2.448,137.4,15.6,1.393938716,25.38,60.2,22,85,62.33,239.9
2014-10-08,Chikkadikai cleaned,48,2.448,131.9,0,1.393938716,25.38,60.2,22,85,62.33,439.3
2014-10-09,Chikkadikai cleaned,48,2.448,130.7,0,1.393938716,25.38,60.2,22,85,62.33,348.1
2014-10-10,Chikkadikai cleaned,48,2.448,143.4,0,1.393938716,25.38,60.2,22,85,62.33,207.4
2014-10-11,Chikkadikai cleaned,48,2.448,143.2,0,1.393938716,25.38,60.2,22,85,62.33,436.1
2014-10-13,Chikkadikai cleaned,58,2.448,112.8,0,1.393938716,25.38,60.2,22,85,62.33,507.7
2014-10-14,Chikkadikai cleaned,58,2.448,117.2,26.4,1.393938716,25.38,60.2,22,85,62.33,382.8
2014-10-15,Chikkadikai cleaned,58,2.448,118.7,18.7,1.393938716,25.38,60.2,22,85,62.33,673.8
2014-10-16,Chikkadikai cleaned,62,2.448,106.2,16,1.393938716,25.38,60.2,22,85,62.33,670.3
2014-10-17,Chikkadikai cleaned,62,2.448,110.5,14.5,1.393938716,25.38,60.2,22,85,62.33,378.4
2014-10-18,Chikkadikai cleaned,62,2.448,103.6,14.6,1.393938716,25.38,60.2,22,85,62.33,111
2014-10-20,Chikkadikai cleaned,58,2.448,118.5,0,1.393938716,25.38,60.2,22,85,62.33,532.2
2014-10-21,Chikkadikai cleaned,58,2.448,117.7,0,1.393938716,25.38,60.2,22,85,62.33,361.2
2014-10-22,Chikkadikai cleaned,58,2.448,116.9,20.8,1.393938716,25.38,60.2,22,85,62.33,315.2
2014-10-23,Chikkadikai cleaned,60,2.448,108,19.2,1.393938716,25.38,60.2,22,85,62.33,14.3
2014-10-24,Chikkadikai cleaned,60,2.448,114.6,13.3,1.393938716,25.38,60.2,22,85,62.33,598.4
2014-10-25,Chikkadikai cleaned,68,2.448,96.1,11,1.393938716,25.38,60.2,22,85,62.33,1.8
2014-10-27,Chikkadikai cleaned,64,2.448,98.3,11.7,1.393938716,25.38,60.2,22,85,62.33,471.3
2014-10-28,Chikkadikai cleaned,64,2.448,99.6,11.2,1.393938716,25.38,60.2,22,85,62.33,278.6
2014-10-29,Chikkadikai cleaned,63,2.448,104.5,11.9,1.393938716,25.38,60.2,22,85,62.33,168.9
2014-10-30,Chikkadikai cleaned,63,2.448,104.9,11.7,1.393938716,25.38,60.2,22,85,62.33,324.1
2014-10-31,Chikkadikai cleaned,59,2.448,109.8,13.2,1.393938716,25.38,60.2,22,85,62.33,110.1
2014-11-01,Chikkadikai cleaned,64,2.548,112.4,13,1.401047803,22.53,14.4,5,50,62.33,608.5
2014-11-03,Chikkadikai cleaned,72,2.548,105,0,1.401047803,22.53,14.4,5,50,62.33,534.7
2014-11-04,Chikkadikai cleaned,72,2.548,103.9,0,1.401047803,22.53,14.4,5,50,62.33,5.8
2014-11-05,Chikkadikai cleaned,68,2.548,110.2,0,1.401047803,22.53,14.4,5,50,62.33,516.8
2014-11-06,Chikkadikai cleaned,68,2.548,109.1,0,1.401047803,22.53,14.4,5,50,62.33,201.8
2014-11-07,Chikkadikai cleaned,68,2.548,110.1,0,1.401047803,22.53,14.4,5,50,62.33,471.9
2014-11-08,Chikkadikai cleaned,68,2.548,108.2,0,1.401047803,22.53,14.4,5,50,62.33,74.5
2014-11-10,Chikkadikai cleaned,68,2.548,105.5,0,1.401047803,22.53,14.4,5,50,62.33,194.7
2014-11-11,Chikkadikai cleaned,68,2.548,100.9,0,1.401047803,22.53,14.4,5,50,62.33,140
2014-11-12,Chikkadikai cleaned,68,2.548,104.6,0,1.401047803,22.53,14.4,5,50,62.33,582
2014-11-13,Chikkadikai cleaned,68,2.548,104.2,0,1.401047803,22.53,14.4,5,50,62.33,149
2014-11-14,Chikkadikai cleaned,52,2.548,139.6,0,1.401047803,22.53,14.4,5,50,62.33,607.1
